x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,label,gesture_name
0.0,0.0,0.349402,-0.170357,0.635929,-0.44587,0.729414,-0.736374,0.734504,-1.0,0.427928,-0.739909,0.465516,-0.981897,0.408006,-0.81215,0.36563,-0.607541,0.202203,-0.739378,0.211517,-0.973624,0.164263,-0.71181,0.167451,-0.462088,-0.004206,-0.691854,-0.009529,-0.873072,-0.028809,-0.582039,-0.006053,-0.355769,-0.197638,-0.606737,-0.205386,-0.752055,-0.195554,-0.524685,-0.159136,-0.348019,0,fist
0.0,0.0,0.349882,-0.118848,0.644874,-0.414724,0.72166,-0.737469,0.743401,-1.0,0.431367,-0.721142,0.470707,-0.970516,0.418498,-0.779637,0.390153,-0.559252,0.196815,-0.713679,0.208119,-0.933889,0.168392,-0.635943,0.172887,-0.381739,-0.012779,-0.667093,-0.019971,-0.83576,-0.02396,-0.513312,0.004683,-0.288205,-0.219283,-0.584933,-0.225539,-0.707462,-0.205503,-0.453255,-0.164913,-0.282122,0,fist
0.0,0.0,0.347237,-0.096062,0.646997,-0.395605,0.73121,-0.734312,0.7501,-1.0,0.451039,-0.719757,0.488149,-0.981345,0.42231,-0.782776,0.399925,-0.572384,0.222352,-0.717344,0.222389,-0.950311,0.187112,-0.648466,0.206114,-0.409594,0.013382,-0.676555,0.002973,-0.840182,-0.00074,-0.513296,0.031069,-0.298694,-0.192876,-0.601586,-0.203299,-0.723812,-0.182831,-0.473684,-0.139217,-0.31218,0,fist
0.0,0.0,0.359744,-0.126864,0.651518,-0.419846,0.729059,-0.738173,0.735092,-1.0,0.438111,-0.728269,0.462969,-0.983731,0.393633,-0.784458,0.36329,-0.55844,0.198701,-0.7254,0.206391,-0.969597,0.15965,-0.666839,0.165896,-0.399064,-0.01994,-0.67498,-0.028524,-0.860715,-0.034739,-0.533655,-0.006989,-0.298699,-0.238733,-0.585825,-0.240791,-0.722365,-0.20867,-0.475708,-0.160728,-0.303976,0,fist
0.0,0.0,0.365381,-0.120483,0.652836,-0.417394,0.716044,-0.739106,0.725825,-1.0,0.446772,-0.738842,0.479156,-0.981073,0.420631,-0.790126,0.392508,-0.560464,0.203884,-0.731569,0.205267,-0.956007,0.171514,-0.669082,0.184437,-0.405962,-0.014761,-0.679779,-0.027404,-0.834983,-0.031913,-0.521824,-0.003978,-0.293915,-0.228499,-0.588748,-0.239211,-0.722621,-0.21779,-0.479905,-0.173404,-0.305211,0,fist
0.0,0.0,0.366172,-0.128478,0.65763,-0.417272,0.734862,-0.732687,0.740538,-1.0,0.425072,-0.723927,0.476956,-0.979906,0.429313,-0.782225,0.398832,-0.550746,0.191123,-0.72184,0.21293,-0.952924,0.187269,-0.666063,0.193226,-0.408737,-0.023366,-0.672391,-0.015272,-0.846945,-0.014682,-0.530862,0.004275,-0.29886,-0.233081,-0.583207,-0.227537,-0.727664,-0.196186,-0.488835,-0.158522,-0.310753,0,fist
0.0,0.0,0.351784,-0.133246,0.642496,-0.41829,0.719713,-0.734846,0.745475,-1.0,0.438109,-0.738861,0.486094,-0.979165,0.427998,-0.787409,0.393178,-0.570294,0.211074,-0.739538,0.233485,-0.969459,0.19436,-0.6824,0.194229,-0.429163,0.001645,-0.693599,0.004984,-0.857697,-0.006661,-0.541097,0.008985,-0.315646,-0.204972,-0.607607,-0.203117,-0.746278,-0.182368,-0.504166,-0.1487,-0.332524,0,fist
0.0,0.0,0.362054,-0.126262,0.652611,-0.417254,0.731413,-0.735049,0.76351,-1.0,0.446168,-0.723639,0.476283,-0.961446,0.414281,-0.764552,0.383236,-0.544149,0.221122,-0.718331,0.229645,-0.924124,0.187513,-0.649959,0.187367,-0.406968,0.01676,-0.670674,0.009988,-0.835798,-0.00877,-0.53905,0.006227,-0.32009,-0.182136,-0.58449,-0.194234,-0.73449,-0.188271,-0.49737,-0.157769,-0.318614,0,fist
0.0,0.0,0.359606,-0.082813,0.667424,-0.402051,0.770412,-0.734495,0.785434,-1.0,0.470031,-0.730957,0.503092,-0.956185,0.444837,-0.750262,0.415472,-0.521157,0.22137,-0.729431,0.239241,-0.930322,0.200886,-0.623779,0.20388,-0.37031,0.0049,-0.684826,-0.001609,-0.838999,-0.004818,-0.525717,0.017514,-0.30562,-0.202585,-0.610818,-0.210201,-0.745459,-0.201253,-0.481823,-0.174069,-0.307853,0,fist
0.0,0.0,0.363879,-0.104542,0.684503,-0.408402,0.79825,-0.728095,0.816035,-1.0,0.492868,-0.736441,0.521794,-0.97509,0.443037,-0.788639,0.399187,-0.566438,0.259678,-0.736954,0.262073,-0.948355,0.197649,-0.654202,0.19236,-0.395285,0.039495,-0.692373,0.018353,-0.857637,-0.007916,-0.552496,0.009285,-0.328681,-0.175069,-0.609959,-0.195136,-0.740576,-0.18808,-0.494709,-0.153042,-0.319513,0,fist
0.0,0.0,0.360868,-0.079535,0.661508,-0.410947,0.775255,-0.739382,0.770608,-1.0,0.467289,-0.718286,0.497094,-0.950604,0.431007,-0.753869,0.398866,-0.521918,0.22008,-0.712744,0.227403,-0.9132,0.190274,-0.606443,0.199425,-0.352912,0.001915,-0.664777,-0.010802,-0.81444,-0.010379,-0.507363,0.015871,-0.290119,-0.207466,-0.588292,-0.218406,-0.703563,-0.201356,-0.454303,-0.163985,-0.290522,0,fist
0.0,0.0,0.355971,-0.116823,0.658156,-0.404023,0.781127,-0.72436,0.787098,-1.0,0.485292,-0.698972,0.51002,-0.950366,0.424314,-0.775769,0.38441,-0.549071,0.256871,-0.702197,0.250628,-0.937426,0.190525,-0.653425,0.194641,-0.390723,0.047083,-0.660804,0.027298,-0.844266,0.002342,-0.543947,0.02171,-0.31594,-0.155574,-0.586935,-0.174876,-0.723188,-0.172107,-0.481945,-0.138759,-0.308151,0,fist
0.0,0.0,0.337863,-0.145834,0.624404,-0.425905,0.720189,-0.730346,0.725387,-1.0,0.463049,-0.73134,0.48151,-0.960074,0.397953,-0.77446,0.356321,-0.555657,0.248386,-0.726664,0.228772,-0.927916,0.170145,-0.662601,0.17653,-0.428443,0.048094,-0.685921,0.014944,-0.840725,-0.010587,-0.559168,0.011857,-0.353284,-0.150913,-0.612889,-0.171967,-0.737212,-0.170537,-0.5053,-0.137801,-0.341827,0,fist
0.0,0.0,0.353987,-0.138647,0.645668,-0.422321,0.744472,-0.731717,0.739369,-1.0,0.458919,-0.70475,0.49452,-0.929105,0.415427,-0.759957,0.37082,-0.552491,0.243696,-0.708033,0.251073,-0.923071,0.185214,-0.661236,0.179927,-0.416622,0.044206,-0.670453,0.022649,-0.817367,-0.010162,-0.528071,0.006823,-0.31451,-0.153638,-0.598417,-0.174845,-0.722176,-0.180617,-0.488733,-0.151676,-0.320759,0,fist
0.0,0.0,0.33243,-0.143187,0.601531,-0.43592,0.689232,-0.740867,0.694187,-1.0,0.427552,-0.716609,0.457323,-0.929139,0.384333,-0.751893,0.346044,-0.558335,0.21475,-0.70968,0.219238,-0.91416,0.176402,-0.64977,0.184224,-0.425418,0.01635,-0.660902,0.009484,-0.814387,-0.004362,-0.516974,0.014922,-0.31032,-0.177964,-0.577145,-0.17685,-0.695924,-0.157895,-0.465711,-0.12308,-0.307968,0,fist
0.0,0.0,0.337371,-0.133555,0.592056,-0.4321,0.658367,-0.745558,0.638055,-1.0,0.401897,-0.6936,0.439559,-0.896293,0.370763,-0.715337,0.333087,-0.517297,0.189359,-0.681272,0.205312,-0.865272,0.171045,-0.596756,0.175795,-0.371423,-0.007565,-0.627623,-0.004893,-0.767766,-0.003967,-0.480162,0.014152,-0.279035,-0.203834,-0.54409,-0.197199,-0.656153,-0.172452,-0.430991,-0.141488,-0.279236,0,fist
0.0,0.0,0.321957,-0.12876,0.569297,-0.424776,0.624494,-0.744724,0.595561,-1.0,0.378176,-0.668892,0.411073,-0.873543,0.353185,-0.697005,0.318216,-0.504536,0.177509,-0.660789,0.194063,-0.854454,0.162766,-0.598665,0.165569,-0.383735,-0.009539,-0.614387,-0.007576,-0.762106,-0.011009,-0.480255,0.006567,-0.287037,-0.198352,-0.536566,-0.193373,-0.65242,-0.17054,-0.435678,-0.135029,-0.288594,0,fist
0.0,0.0,0.325283,-0.136492,0.59274,-0.427103,0.66044,-0.743581,0.637328,-1.0,0.401351,-0.694531,0.422148,-0.910355,0.363218,-0.710134,0.339807,-0.507739,0.193078,-0.682029,0.201476,-0.87456,0.170669,-0.598894,0.180802,-0.383202,-0.00315,-0.63132,-0.007652,-0.775653,-0.001382,-0.485218,0.02808,-0.292464,-0.199996,-0.55005,-0.198955,-0.656697,-0.166082,-0.430685,-0.123262,-0.285049,0,fist
0.0,0.0,0.317587,-0.145828,0.563433,-0.439485,0.621895,-0.745864,0.58525,-1.0,0.371737,-0.695384,0.402978,-0.895398,0.35102,-0.720929,0.323478,-0.518212,0.16204,-0.683616,0.181723,-0.878445,0.155636,-0.62898,0.163395,-0.401553,-0.037136,-0.635759,-0.017159,-0.783277,-0.017625,-0.5024,0.001352,-0.295653,-0.235251,-0.555522,-0.207943,-0.665506,-0.177317,-0.447986,-0.141963,-0.291594,0,fist
0.0,0.0,0.31926,-0.149633,0.567085,-0.440236,0.62308,-0.749514,0.580234,-1.0,0.385317,-0.697683,0.395784,-0.908569,0.341635,-0.71741,0.323985,-0.511065,0.182592,-0.678688,0.183545,-0.871144,0.159395,-0.609154,0.171407,-0.383741,-0.010412,-0.62408,-0.011001,-0.786023,-0.005611,-0.507129,0.019552,-0.302151,-0.205184,-0.540209,-0.195489,-0.653246,-0.162789,-0.438163,-0.123661,-0.284846,0,fist
0.0,0.0,0.321463,-0.152189,0.552298,-0.443536,0.601701,-0.750944,0.570397,-1.0,0.350803,-0.699921,0.378156,-0.909547,0.333272,-0.714584,0.310153,-0.508687,0.141962,-0.681979,0.163128,-0.877289,0.148943,-0.610435,0.153465,-0.380978,-0.054551,-0.621739,-0.040704,-0.787412,-0.030761,-0.499959,-0.015524,-0.288856,-0.252542,-0.528289,-0.241037,-0.66085,-0.199874,-0.447789,-0.15939,-0.287366,0,fist
0.0,0.0,0.315211,-0.152733,0.542058,-0.44348,0.581253,-0.750648,0.558141,-1.0,0.348837,-0.687856,0.365817,-0.887925,0.319076,-0.715956,0.302008,-0.519879,0.140243,-0.667628,0.1519,-0.86141,0.137635,-0.608135,0.154424,-0.379691,-0.052524,-0.612114,-0.038624,-0.777033,-0.028008,-0.497494,-0.001497,-0.288508,-0.244045,-0.521296,-0.221837,-0.638811,-0.181998,-0.428626,-0.137797,-0.272992,0,fist
0.0,0.0,0.307877,-0.143382,0.534184,-0.44676,0.581985,-0.75341,0.558854,-1.0,0.33613,-0.691134,0.362437,-0.904079,0.330265,-0.719866,0.317979,-0.519393,0.124323,-0.666826,0.143412,-0.866887,0.138295,-0.600647,0.153431,-0.371703,-0.075127,-0.607279,-0.057918,-0.784566,-0.043375,-0.498626,-0.022035,-0.286322,-0.275046,-0.517552,-0.255304,-0.655175,-0.213493,-0.44499,-0.174606,-0.281599,0,fist
0.0,0.0,0.292148,-0.137466,0.523443,-0.445232,0.572808,-0.752141,0.564526,-1.0,0.317526,-0.677501,0.336573,-0.90335,0.318427,-0.716291,0.319131,-0.515782,0.10982,-0.653437,0.133267,-0.855933,0.14143,-0.579174,0.160566,-0.348961,-0.082068,-0.596972,-0.055169,-0.770565,-0.029885,-0.474276,-0.007184,-0.259102,-0.275684,-0.516008,-0.242524,-0.639364,-0.196876,-0.421408,-0.161899,-0.260219,0,fist
0.0,0.0,0.298716,-0.154954,0.524813,-0.457109,0.571518,-0.750966,0.553931,-1.0,0.31412,-0.69292,0.33747,-0.914057,0.313383,-0.74433,0.304515,-0.538419,0.100795,-0.666171,0.129608,-0.861302,0.122051,-0.594416,0.137011,-0.35187,-0.102165,-0.602351,-0.069344,-0.759589,-0.047419,-0.472632,-0.019019,-0.255794,-0.307868,-0.510001,-0.274029,-0.627927,-0.224852,-0.410849,-0.183083,-0.246727,0,fist
0.0,0.0,0.293079,-0.161777,0.496292,-0.472355,0.530889,-0.760613,0.517893,-1.0,0.289128,-0.68942,0.312785,-0.924614,0.303123,-0.76309,0.305097,-0.557822,0.085444,-0.65993,0.118777,-0.857642,0.125304,-0.602653,0.14472,-0.363347,-0.111658,-0.598413,-0.067457,-0.752941,-0.042995,-0.462961,-0.018617,-0.242431,-0.314068,-0.510639,-0.259731,-0.631911,-0.202641,-0.421783,-0.16334,-0.26011,0,fist
0.0,0.0,0.273156,-0.175655,0.47542,-0.483538,0.512974,-0.76245,0.494858,-1.0,0.272991,-0.713414,0.292106,-0.936547,0.279962,-0.773752,0.278685,-0.576958,0.076984,-0.681043,0.112197,-0.877733,0.117497,-0.631364,0.136602,-0.403053,-0.117138,-0.616877,-0.067157,-0.757984,-0.034481,-0.479279,-0.00543,-0.274911,-0.322493,-0.525456,-0.257173,-0.634905,-0.191766,-0.431907,-0.148185,-0.284016,0,fist
0.0,0.0,0.280639,-0.150656,0.47921,-0.477567,0.514355,-0.760768,0.510662,-1.0,0.281276,-0.698366,0.300372,-0.941329,0.299287,-0.801146,0.305889,-0.598726,0.074657,-0.666657,0.101092,-0.868921,0.114331,-0.622709,0.141198,-0.384574,-0.130079,-0.603024,-0.082336,-0.757486,-0.057658,-0.475031,-0.029286,-0.260208,-0.339666,-0.51252,-0.284752,-0.6277,-0.227889,-0.416996,-0.18056,-0.2574,0,fist
0.0,0.0,0.273356,-0.188445,0.44872,-0.493622,0.477633,-0.769308,0.473346,-1.0,0.250741,-0.711662,0.274533,-0.949662,0.265466,-0.792291,0.267292,-0.595402,0.057729,-0.670027,0.090442,-0.870665,0.103606,-0.612818,0.127105,-0.382678,-0.132934,-0.595688,-0.085076,-0.760825,-0.045477,-0.481847,-0.014403,-0.274182,-0.327851,-0.492645,-0.269442,-0.625559,-0.203239,-0.426106,-0.163273,-0.271287,0,fist
0.0,0.0,0.263524,-0.17812,0.44379,-0.49967,0.467101,-0.772265,0.461654,-1.0,0.252298,-0.733268,0.270942,-0.959587,0.271818,-0.784262,0.277269,-0.58822,0.050166,-0.687864,0.09201,-0.877626,0.106079,-0.612028,0.12475,-0.382896,-0.146069,-0.611293,-0.084682,-0.745971,-0.043788,-0.458761,-0.014002,-0.251119,-0.348116,-0.506952,-0.280893,-0.62476,-0.213673,-0.413744,-0.173293,-0.255519,0,fist
0.0,0.0,0.263662,-0.193562,0.427337,-0.510161,0.442097,-0.778592,0.439661,-1.0,0.234499,-0.740416,0.254919,-0.964761,0.251177,-0.799376,0.255047,-0.60571,0.036247,-0.693525,0.074391,-0.87374,0.090684,-0.614814,0.117679,-0.385936,-0.154695,-0.619751,-0.093538,-0.745489,-0.051168,-0.464216,-0.01624,-0.258391,-0.348796,-0.519639,-0.267248,-0.626248,-0.203939,-0.418616,-0.165919,-0.264711,0,fist
0.0,0.0,0.256183,-0.169349,0.43547,-0.500357,0.465992,-0.774094,0.466612,-1.0,0.225027,-0.732755,0.252091,-0.964967,0.255221,-0.783402,0.258224,-0.577264,0.028597,-0.68797,0.063059,-0.877903,0.081791,-0.609251,0.109811,-0.381809,-0.168645,-0.61205,-0.105664,-0.762697,-0.071254,-0.483995,-0.045269,-0.278833,-0.368579,-0.507875,-0.296607,-0.627614,-0.23762,-0.417282,-0.203241,-0.259413,0,fist
0.0,0.0,0.25563,-0.186897,0.410127,-0.519159,0.416957,-0.785051,0.413186,-1.0,0.207202,-0.72028,0.232616,-0.947871,0.241627,-0.775668,0.252516,-0.578837,0.009469,-0.675759,0.057544,-0.848856,0.078248,-0.586201,0.102196,-0.365707,-0.179996,-0.60381,-0.104988,-0.721887,-0.068055,-0.438465,-0.045033,-0.2417,-0.373331,-0.508116,-0.287474,-0.606947,-0.230582,-0.399558,-0.204449,-0.253448,0,fist
0.0,0.0,0.256199,-0.188933,0.414159,-0.517172,0.427035,-0.778811,0.416753,-1.0,0.219681,-0.712663,0.237183,-0.937752,0.245243,-0.76761,0.255564,-0.566773,0.024247,-0.669779,0.06798,-0.846012,0.085788,-0.593756,0.10861,-0.370396,-0.166771,-0.599586,-0.101959,-0.726176,-0.06111,-0.451303,-0.029523,-0.249819,-0.361969,-0.504302,-0.289071,-0.616553,-0.23129,-0.415506,-0.200035,-0.264139,0,fist
0.0,0.0,0.25114,-0.180146,0.402381,-0.508935,0.413151,-0.777328,0.409474,-1.0,0.207826,-0.717058,0.228926,-0.934007,0.238933,-0.763199,0.250475,-0.566003,0.007125,-0.676258,0.058196,-0.855044,0.076459,-0.598383,0.096585,-0.374829,-0.184763,-0.607293,-0.113908,-0.726992,-0.072821,-0.450859,-0.04444,-0.253935,-0.38133,-0.513188,-0.30296,-0.612283,-0.234449,-0.41081,-0.194221,-0.26427,0,fist
0.0,0.0,0.258425,-0.196271,0.417715,-0.518495,0.433786,-0.781635,0.424171,-1.0,0.208525,-0.729329,0.236625,-0.956573,0.23915,-0.777208,0.243449,-0.575606,0.015998,-0.684951,0.05649,-0.861015,0.073724,-0.597259,0.100961,-0.372087,-0.174778,-0.616132,-0.112607,-0.74187,-0.074736,-0.458913,-0.041543,-0.256068,-0.372181,-0.520024,-0.29624,-0.623494,-0.234566,-0.410856,-0.196949,-0.256853,0,fist
0.0,0.0,0.24652,-0.163067,0.425047,-0.493105,0.439528,-0.771462,0.429851,-1.0,0.213925,-0.718335,0.237084,-0.946636,0.242921,-0.783981,0.25361,-0.589572,0.016444,-0.680053,0.0685,-0.849196,0.089411,-0.589869,0.113394,-0.368684,-0.173782,-0.610141,-0.104971,-0.729497,-0.058891,-0.448085,-0.025693,-0.249693,-0.371184,-0.511912,-0.289385,-0.601645,-0.219133,-0.393985,-0.175258,-0.248266,0,fist
0.0,0.0,0.246513,-0.196194,0.404898,-0.523359,0.417823,-0.784388,0.401461,-1.0,0.206891,-0.728825,0.231564,-0.958263,0.226004,-0.773764,0.224567,-0.564753,0.008535,-0.68199,0.046385,-0.879565,0.056627,-0.621954,0.084376,-0.395119,-0.183944,-0.610696,-0.123533,-0.756336,-0.088798,-0.482181,-0.053391,-0.281489,-0.379133,-0.511857,-0.302139,-0.650244,-0.246322,-0.448585,-0.212045,-0.296023,0,fist
0.0,0.0,0.24503,-0.182434,0.410948,-0.509638,0.42102,-0.77861,0.402594,-1.0,0.197491,-0.718199,0.22189,-0.942369,0.229637,-0.766814,0.236634,-0.568662,0.002485,-0.674107,0.047703,-0.85281,0.069529,-0.591247,0.093111,-0.37294,-0.185983,-0.602718,-0.124513,-0.74269,-0.079414,-0.459053,-0.04563,-0.259124,-0.380323,-0.50425,-0.306522,-0.618622,-0.237652,-0.410835,-0.197735,-0.261492,0,fist
0.0,0.0,0.255696,-0.174552,0.433922,-0.499634,0.449587,-0.773936,0.440254,-1.0,0.223156,-0.717118,0.24246,-0.955209,0.242264,-0.774576,0.25044,-0.569611,0.023332,-0.671848,0.060958,-0.875675,0.075491,-0.608772,0.101939,-0.377803,-0.168633,-0.599881,-0.118086,-0.760276,-0.07957,-0.474329,-0.043229,-0.267266,-0.363305,-0.50059,-0.305624,-0.640313,-0.243672,-0.425142,-0.203151,-0.263986,0,fist
0.0,0.0,0.263232,-0.18075,0.445165,-0.497935,0.45472,-0.771804,0.442361,-1.0,0.229515,-0.70742,0.245832,-0.936899,0.241905,-0.766278,0.248203,-0.562027,0.033025,-0.666621,0.057421,-0.86729,0.064354,-0.606417,0.090652,-0.369652,-0.158111,-0.598108,-0.110155,-0.760796,-0.081951,-0.479074,-0.049795,-0.262001,-0.350799,-0.500754,-0.297728,-0.641422,-0.2406,-0.429775,-0.198543,-0.263688,0,fist
0.0,0.0,0.285684,-0.148009,0.466474,-0.495119,0.500064,-0.789079,0.462093,-1.0,0.238568,-0.77694,0.351977,-0.923806,0.36386,-0.67148,0.352288,-0.456347,0.036877,-0.763254,0.193295,-0.839806,0.218472,-0.551602,0.213566,-0.343891,-0.14615,-0.714191,0.029164,-0.697524,0.064864,-0.422677,0.059086,-0.243139,-0.325106,-0.641987,-0.14338,-0.610461,-0.10612,-0.387299,-0.109795,-0.252146,0,fist
0.0,0.0,0.274461,-0.189612,0.47459,-0.494883,0.502293,-0.769558,0.491375,-1.0,0.274605,-0.720986,0.302505,-0.968093,0.277883,-0.777922,0.267631,-0.563587,0.072941,-0.680075,0.09285,-0.888361,0.086529,-0.629863,0.112173,-0.396058,-0.120578,-0.615638,-0.082796,-0.782772,-0.062166,-0.501851,-0.026213,-0.292253,-0.319398,-0.523584,-0.261451,-0.666291,-0.220807,-0.449411,-0.184322,-0.285759,0,fist
0.0,0.0,0.284208,-0.177471,0.492385,-0.47765,0.520078,-0.762651,0.499858,-1.0,0.275052,-0.716423,0.293408,-0.968441,0.27997,-0.798513,0.277413,-0.590004,0.069161,-0.67822,0.092716,-0.901605,0.101882,-0.636848,0.127813,-0.39843,-0.129274,-0.608984,-0.089266,-0.781918,-0.054257,-0.495155,-0.021672,-0.282965,-0.330402,-0.509032,-0.278967,-0.672744,-0.226952,-0.458642,-0.196556,-0.290565,0,fist
0.0,0.0,0.286544,-0.175179,0.487376,-0.466769,0.5108,-0.761173,0.496928,-1.0,0.283157,-0.702657,0.296563,-0.948378,0.280783,-0.774672,0.282194,-0.579466,0.085853,-0.673091,0.107022,-0.884299,0.105943,-0.616834,0.124038,-0.389839,-0.105179,-0.613104,-0.075042,-0.786591,-0.052789,-0.499287,-0.025093,-0.292203,-0.307558,-0.523318,-0.265825,-0.662789,-0.210659,-0.452542,-0.165091,-0.296457,0,fist
0.0,0.0,0.289139,-0.174747,0.506253,-0.468467,0.527611,-0.760498,0.504488,-1.0,0.324893,-0.728662,0.321047,-0.967244,0.28988,-0.782847,0.28961,-0.578338,0.114257,-0.697622,0.119661,-0.911714,0.119178,-0.647986,0.148537,-0.421222,-0.082995,-0.634496,-0.062159,-0.803761,-0.035487,-0.517928,0.000681,-0.314345,-0.281551,-0.538924,-0.241498,-0.679618,-0.193646,-0.461124,-0.154187,-0.30306,0,fist
0.0,0.0,0.290787,-0.171459,0.505454,-0.469858,0.533844,-0.764,0.503854,-1.0,0.30947,-0.713308,0.309462,-0.943521,0.299779,-0.761466,0.313099,-0.561399,0.098925,-0.686381,0.117231,-0.889112,0.126142,-0.622607,0.153077,-0.395487,-0.101536,-0.624086,-0.069059,-0.795789,-0.038745,-0.506196,-0.00414,-0.296473,-0.306899,-0.530237,-0.257182,-0.666428,-0.201388,-0.454925,-0.156526,-0.29529,0,fist
0.0,0.0,0.285963,-0.175687,0.505985,-0.47052,0.521761,-0.761966,0.47171,-1.0,0.307611,-0.720062,0.306076,-0.939955,0.280326,-0.74336,0.285274,-0.540724,0.103238,-0.692817,0.109031,-0.911758,0.103839,-0.656836,0.133142,-0.436143,-0.091086,-0.635588,-0.077798,-0.818694,-0.055912,-0.53812,-0.017041,-0.336344,-0.287874,-0.545001,-0.251101,-0.706554,-0.215339,-0.486772,-0.181434,-0.322049,0,fist
0.0,0.0,0.298502,-0.175505,0.525816,-0.473115,0.539264,-0.767562,0.47316,-1.0,0.330994,-0.713445,0.328668,-0.942168,0.303918,-0.749846,0.303827,-0.545655,0.120193,-0.687293,0.128461,-0.902712,0.129527,-0.638882,0.157319,-0.414918,-0.079088,-0.628685,-0.061183,-0.808578,-0.031771,-0.521761,0.006617,-0.318188,-0.280902,-0.537616,-0.238061,-0.697958,-0.193152,-0.481009,-0.158843,-0.320035,0,fist
0.0,0.0,0.284609,-0.205781,0.496803,-0.495915,0.512751,-0.773786,0.446722,-1.0,0.300888,-0.735022,0.288552,-0.946877,0.269174,-0.740403,0.277964,-0.543563,0.098665,-0.703954,0.089105,-0.913373,0.089837,-0.650312,0.125339,-0.436276,-0.094425,-0.643974,-0.095742,-0.83683,-0.067265,-0.554141,-0.022465,-0.352921,-0.288343,-0.548561,-0.260651,-0.712944,-0.218698,-0.495776,-0.179133,-0.332745,0,fist
0.0,0.0,0.28202,-0.171522,0.506498,-0.466193,0.518269,-0.76481,0.450492,-1.0,0.322369,-0.711408,0.306827,-0.938354,0.284726,-0.729649,0.291403,-0.530157,0.117987,-0.68999,0.118765,-0.901102,0.123214,-0.631881,0.144221,-0.420826,-0.077303,-0.634919,-0.07095,-0.816841,-0.03586,-0.526156,-0.002705,-0.327503,-0.275668,-0.547701,-0.245714,-0.712601,-0.195053,-0.498996,-0.163695,-0.340424,0,fist
0.0,0.0,0.286835,-0.192724,0.502295,-0.480575,0.509499,-0.767252,0.459104,-1.0,0.311245,-0.711501,0.30283,-0.926514,0.280174,-0.736252,0.288954,-0.536033,0.114075,-0.686063,0.112029,-0.889061,0.110555,-0.636351,0.144206,-0.421351,-0.076564,-0.632416,-0.072656,-0.808306,-0.045711,-0.535653,0.000592,-0.337374,-0.273708,-0.544908,-0.24613,-0.69304,-0.20689,-0.48492,-0.168468,-0.328355,0,fist
0.0,0.0,0.225895,-0.266413,0.389693,-0.571693,0.43468,-0.826884,0.420545,-1.0,0.144433,-0.586558,0.213078,-0.916118,0.265118,-0.713268,0.260068,-0.533965,-0.076104,-0.505032,-0.001206,-0.873444,0.071954,-0.605311,0.061516,-0.380905,-0.308251,-0.45363,-0.218077,-0.764729,-0.132341,-0.485935,-0.136945,-0.244461,-0.53149,-0.401284,-0.463375,-0.642241,-0.355488,-0.46525,-0.329245,-0.273933,0,fist
0.0,0.0,0.288129,-0.177599,0.496722,-0.473368,0.500241,-0.765475,0.447959,-1.0,0.309591,-0.706777,0.294302,-0.93291,0.284219,-0.734077,0.293119,-0.536566,0.10272,-0.684925,0.097802,-0.893472,0.113396,-0.630439,0.141129,-0.420391,-0.091701,-0.630903,-0.091639,-0.816449,-0.050952,-0.532857,-0.011734,-0.334105,-0.287102,-0.545508,-0.265425,-0.709739,-0.212273,-0.503213,-0.175164,-0.347411,0,fist
0.0,0.0,0.289574,-0.185295,0.521662,-0.482528,0.534157,-0.767883,0.469647,-1.0,0.313851,-0.738269,0.312921,-0.960178,0.28788,-0.764043,0.290348,-0.554182,0.111584,-0.706943,0.104698,-0.910576,0.101096,-0.645962,0.136904,-0.4183,-0.080531,-0.652827,-0.080704,-0.822542,-0.05358,-0.54013,-0.006378,-0.33566,-0.273253,-0.567738,-0.246667,-0.722213,-0.210285,-0.507048,-0.17418,-0.346693,0,fist
0.0,0.0,0.28752,-0.178711,0.511849,-0.466778,0.520376,-0.762621,0.470534,-1.0,0.314778,-0.710011,0.307406,-0.924038,0.28267,-0.730855,0.286381,-0.529376,0.110585,-0.682452,0.11203,-0.887708,0.10971,-0.623325,0.133609,-0.40022,-0.082847,-0.626741,-0.08536,-0.795487,-0.053039,-0.515295,-0.008921,-0.312814,-0.284462,-0.54172,-0.263265,-0.69514,-0.211161,-0.493742,-0.166519,-0.340456,0,fist
0.0,0.0,0.290891,-0.168706,0.521608,-0.468998,0.527857,-0.764102,0.480419,-1.0,0.326111,-0.713052,0.324435,-0.935163,0.296545,-0.749404,0.296091,-0.545759,0.125608,-0.686209,0.126245,-0.895902,0.114357,-0.641189,0.138046,-0.419712,-0.063495,-0.635133,-0.062302,-0.821163,-0.045547,-0.54317,-0.00705,-0.340335,-0.256885,-0.552292,-0.233609,-0.707067,-0.202065,-0.492752,-0.167802,-0.334067,0,fist
